ipc_code,sample_count,sample_ratio,estimated_80pct_train_samples,below_2,below_5,below_10
A45C11/34,1,0.0001,0,是,是,是
C03B5/02,1,0.0001,0,是,是,是
F16L37/084,1,0.0001,0,是,是,是
G01N17/02,1,0.0001,0,是,是,是
G06T17/20,1,0.0001,0,是,是,是
B22D29/02,1,0.0001,0,是,是,是
G06F16/31,1,0.0001,0,是,是,是
F27B9/08,1,0.0001,0,是,是,是
A01K3/00,1,0.0001,0,是,是,是
G01S19/23,1,0.0001,0,是,是,是
B29C55/16,1,0.0001,0,是,是,是
B26F1/38,1,0.0001,0,是,是,是
H01M4/133,1,0.0001,0,是,是,是
G08G1/052,1,0.0001,0,是,是,是
A47G19/22,1,0.0001,0,是,是,是
F24H9/12,1,0.0001,0,是,是,是
F16B47/00,1,0.0001,0,是,是,是
C12N5/0735,1,0.0001,0,是,是,是
H04L49/9057,1,0.0001,0,是,是,是
C08L55/02,1,0.0001,0,是,是,是
F24F1/60,1,0.0001,0,是,是,是
H01M8/04223,1,0.0001,0,是,是,是
A01G9/033,1,0.0001,0,是,是,是
G01B13/08,1,0.0001,0,是,是,是
F17D1/02,1,0.0001,0,是,是,是
B61F5/24,1,0.0001,0,是,是,是
B03C3/017,1,0.0001,0,是,是,是
B21D5/01,1,0.0001,0,是,是,是
B22D41/00,1,0.0001,0,是,是,是
E04D3/00,1,0.0001,0,是,是,是
B25H1/06,1,0.0001,0,是,是,是
G01B5/18,1,0.0001,0,是,是,是
A41D13/12,1,0.0001,0,是,是,是
G06F3/0488,1,0.0001,0,是,是,是
E06B5/12,1,0.0001,0,是,是,是
B65B25/20,1,0.0001,0,是,是,是
G06F16/9035,1,0.0001,0,是,是,是
B23B39/00,1,0.0001,0,是,是,是
B23D55/04,1,0.0001,0,是,是,是
C07C67/343,1,0.0001,0,是,是,是
G01K11/3206,1,0.0001,0,是,是,是
A41D31/30,1,0.0001,0,是,是,是
B62D25/14,1,0.0001,0,是,是,是
E04G27/00,1,0.0001,0,是,是,是
E04F21/165,1,0.0001,0,是,是,是
B65H54/54,1,0.0001,0,是,是,是
B30B3/04,1,0.0001,0,是,是,是
A61G13/08,1,0.0001,0,是,是,是
H01L27/146,1,0.0001,0,是,是,是
F16K31/06,1,0.0001,0,是,是,是
B01F29/60,1,0.0001,0,是,是,是
A47L23/02,1,0.0001,0,是,是,是
F28D11/00,1,0.0001,0,是,是,是
B01D33/42,1,0.0001,0,是,是,是
G08B5/36,1,0.0001,0,是,是,是
E03F5/10,1,0.0001,0,是,是,是
A61L27/50,1,0.0001,0,是,是,是
C07D513/04,1,0.0001,0,是,是,是
A22B3/06,1,0.0001,0,是,是,是
H04L65/1023,1,0.0001,0,是,是,是
H02N11/00,1,0.0001,0,是,是,是
B02C13/282,1,0.0001,0,是,是,是
F21V29/89,1,0.0001,0,是,是,是
G01B11/30,1,0.0001,0,是,是,是
B31B50/00,1,0.0001,0,是,是,是
D06L4/614,1,0.0001,0,是,是,是
G01F25/00,1,0.0001,0,是,是,是
H01L43/08,1,0.0001,0,是,是,是
E01D11/04,1,0.0001,0,是,是,是
G06V40/12,1,0.0001,0,是,是,是
F16D3/38,1,0.0001,0,是,是,是
E02D19/10,1,0.0001,0,是,是,是
A42B3/22,1,0.0001,0,是,是,是
A21B1/22,1,0.0001,0,是,是,是
B21J13/00,1,0.0001,0,是,是,是
A61K36/8888,1,0.0001,0,是,是,是
E04D13/14,1,0.0001,0,是,是,是
G01N1/30,1,0.0001,0,是,是,是
C07C227/20,1,0.0001,0,是,是,是
A47K3/022,1,0.0001,0,是,是,是
B67B3/12,1,0.0001,0,是,是,是
D06N3/00,1,0.0001,0,是,是,是
E06C1/18,1,0.0001,0,是,是,是
B23K7/00,1,0.0001,0,是,是,是
E04D3/38,1,0.0001,0,是,是,是
B21B1/18,1,0.0001,0,是,是,是
C02F1/68,1,0.0001,0,是,是,是
B27L11/06,1,0.0001,0,是,是,是
C01B32/205,1,0.0001,0,是,是,是
G01N21/892,1,0.0001,0,是,是,是
A61K31/575,1,0.0001,0,是,是,是
B26F1/14,1,0.0001,0,是,是,是
A61F2/32,1,0.0001,0,是,是,是
H04L67/1004,1,0.0001,0,是,是,是
B65B43/26,1,0.0001,0,是,是,是
H04W88/06,1,0.0001,0,是,是,是
C04B33/132,1,0.0001,0,是,是,是
G06F8/656,1,0.0001,0,是,是,是
B24B31/06,1,0.0001,0,是,是,是
G05B19/4065,1,0.0001,0,是,是,是
B27G3/00,1,0.0001,0,是,是,是
F17D5/06,1,0.0001,0,是,是,是
H02K5/22,1,0.0001,0,是,是,是
F21L4/00,1,0.0001,0,是,是,是
G01N21/956,1,0.0001,0,是,是,是
A61M5/14,1,0.0001,0,是,是,是
B23D15/08,1,0.0001,0,是,是,是
B05C3/08,1,0.0001,0,是,是,是
A23B7/08,1,0.0001,0,是,是,是
B26D1/15,1,0.0001,0,是,是,是
G01S19/20,1,0.0001,0,是,是,是
A01F29/00,1,0.0001,0,是,是,是
B01D33/06,1,0.0001,0,是,是,是
A01N63/22,1,0.0001,0,是,是,是
G01G17/08,1,0.0001,0,是,是,是
H04W16/14,1,0.0001,0,是,是,是
B25J5/04,1,0.0001,0,是,是,是
A47B77/06,1,0.0001,0,是,是,是
D03D47/32,1,0.0001,0,是,是,是
E02F3/88,1,0.0001,0,是,是,是
B64D27/26,1,0.0001,0,是,是,是
B65H5/08,1,0.0001,0,是,是,是
B60L7/10,1,0.0001,0,是,是,是
B23D61/02,1,0.0001,0,是,是,是
B65D53/02,1,0.0001,0,是,是,是
B66B31/02,1,0.0001,0,是,是,是
G01R29/24,1,0.0001,0,是,是,是
B25B27/24,1,0.0001,0,是,是,是
A23L27/60,1,0.0001,0,是,是,是
A61B1/273,1,0.0001,0,是,是,是
B23K11/30,1,0.0001,0,是,是,是
B29B9/02,1,0.0001,0,是,是,是
F03D3/00,1,0.0001,0,是,是,是
C07D213/16,1,0.0001,0,是,是,是
A47F3/04,1,0.0001,0,是,是,是
B22C15/24,1,0.0001,0,是,是,是
B66F13/00,1,0.0001,0,是,是,是
H01M50/483,1,0.0001,0,是,是,是
C10K1/32,1,0.0001,0,是,是,是
F24H1/20,1,0.0001,0,是,是,是
G06F21/71,1,0.0001,0,是,是,是
G01V3/10,1,0.0001,0,是,是,是
F26B13/00,1,0.0001,0,是,是,是
G01N23/046,1,0.0001,0,是,是,是
E01F5/00,1,0.0001,0,是,是,是
H01B13/22,1,0.0001,0,是,是,是
G21C19/18,1,0.0001,0,是,是,是
H04W12/00,1,0.0001,0,是,是,是
B65B3/26,1,0.0001,0,是,是,是
A23B7/158,1,0.0001,0,是,是,是
A61B90/60,1,0.0001,0,是,是,是
C07D491/20,1,0.0001,0,是,是,是
A61G15/00,1,0.0001,0,是,是,是
C07C17/23,1,0.0001,0,是,是,是
H02S20/10,1,0.0001,0,是,是,是
C21D1/00,1,0.0001,0,是,是,是
F16M11/08,1,0.0001,0,是,是,是
B23H9/00,1,0.0001,0,是,是,是
B65B43/18,1,0.0001,0,是,是,是
B60K11/04,1,0.0001,0,是,是,是
E21B43/27,1,0.0001,0,是,是,是
B29C39/44,1,0.0001,0,是,是,是
A47J27/08,1,0.0001,0,是,是,是
B24B55/06,1,0.0001,0,是,是,是
C08L25/06,1,0.0001,0,是,是,是
H02H7/20,1,0.0001,0,是,是,是
A61K36/537,1,0.0001,0,是,是,是
G06F16/17,1,0.0001,0,是,是,是
A61M16/01,1,0.0001,0,是,是,是
H01Q17/00,1,0.0001,0,是,是,是
H02K49/10,1,0.0001,0,是,是,是
E04C5/20,1,0.0001,0,是,是,是
A47B19/10,1,0.0001,0,是,是,是
E02D3/10,1,0.0001,0,是,是,是
G09G3/00,1,0.0001,0,是,是,是
H01M4/58,1,0.0001,0,是,是,是
B63B21/24,1,0.0001,0,是,是,是
F16M11/32,1,0.0001,0,是,是,是
G06F11/32,1,0.0001,0,是,是,是
A63F7/06,1,0.0001,0,是,是,是
F16F13/00,1,0.0001,0,是,是,是
G10K11/178,1,0.0001,0,是,是,是
G01N27/22,1,0.0001,0,是,是,是
B29C64/153,1,0.0001,0,是,是,是
E02F9/20,1,0.0001,0,是,是,是
B29C64/40,1,0.0001,0,是,是,是
C23C16/27,1,0.0001,0,是,是,是
G06V40/30,1,0.0001,0,是,是,是
C25B11/091,1,0.0001,0,是,是,是
B29C57/04,1,0.0001,0,是,是,是
B65B63/00,1,0.0001,0,是,是,是
B62D65/06,1,0.0001,0,是,是,是
B65B63/02,1,0.0001,0,是,是,是
G01N21/39,1,0.0001,0,是,是,是
F16D7/04,1,0.0001,0,是,是,是
C21B13/04,1,0.0001,0,是,是,是
F41A9/38,1,0.0001,0,是,是,是
E21F5/00,1,0.0001,0,是,是,是
H02K29/00,1,0.0001,0,是,是,是
E03D5/01,1,0.0001,0,是,是,是
B65G23/30,1,0.0001,0,是,是,是
B08B9/027,1,0.0001,0,是,是,是
H02M7/06,1,0.0001,0,是,是,是
C21D8/12,1,0.0001,0,是,是,是
B62J6/06,1,0.0001,0,是,是,是
H04L41/0246,1,0.0001,0,是,是,是
H01M50/564,1,0.0001,0,是,是,是
B61D15/00,1,0.0001,0,是,是,是
B01D17/02,1,0.0001,0,是,是,是
A41D1/06,1,0.0001,0,是,是,是
B01D33/01,1,0.0001,0,是,是,是
B26F1/02,1,0.0001,0,是,是,是
G01B21/02,1,0.0001,0,是,是,是
E05B9/00,1,0.0001,0,是,是,是
A47K10/22,1,0.0001,0,是,是,是
C08L25/18,1,0.0001,0,是,是,是
B23P13/02,1,0.0001,0,是,是,是
H01L33/62,1,0.0001,0,是,是,是
B28D7/02,1,0.0001,0,是,是,是
E02D19/18,1,0.0001,0,是,是,是
B30B11/00,1,0.0001,0,是,是,是
A61B17/90,1,0.0001,0,是,是,是
B28B11/16,1,0.0001,0,是,是,是
C01B32/192,1,0.0001,0,是,是,是
B22D41/12,1,0.0001,0,是,是,是
A61G3/00,1,0.0001,0,是,是,是
H04L41/0604,1,0.0001,0,是,是,是
B65D85/72,1,0.0001,0,是,是,是
F21V21/38,1,0.0001,0,是,是,是
B65G53/48,1,0.0001,0,是,是,是
A63B67/187,1,0.0001,0,是,是,是
B21C47/24,1,0.0001,0,是,是,是
C08G63/02,1,0.0001,0,是,是,是
C12N15/115,1,0.0001,0,是,是,是
H04W84/18,1,0.0001,0,是,是,是
F26B25/00,1,0.0001,0,是,是,是
F03D9/00,1,0.0001,0,是,是,是
F16D65/092,1,0.0001,0,是,是,是
H01M6/50,1,0.0001,0,是,是,是
F16L9/128,1,0.0001,0,是,是,是
B24C9/00,1,0.0001,0,是,是,是
B28B11/08,1,0.0001,0,是,是,是
F23G5/00,1,0.0001,0,是,是,是
B60P1/04,1,0.0001,0,是,是,是
G01R27/02,1,0.0001,0,是,是,是
H01H33/66,1,0.0001,0,是,是,是
C03C6/04,1,0.0001,0,是,是,是
B60R19/02,1,0.0001,0,是,是,是
B30B15/00,1,0.0001,0,是,是,是
F16D25/12,1,0.0001,0,是,是,是
B65G47/84,1,0.0001,0,是,是,是
H01M10/0565,1,0.0001,0,是,是,是
G01H11/06,1,0.0001,0,是,是,是
A01N31/02,1,0.0001,0,是,是,是
G06V30/24,1,0.0001,0,是,是,是
G01G19/42,1,0.0001,0,是,是,是
B41F16/02,1,0.0001,0,是,是,是
G01K1/024,1,0.0001,0,是,是,是
C03B33/10,1,0.0001,0,是,是,是
C02F11/14,1,0.0001,0,是,是,是
F24F7/08,1,0.0001,0,是,是,是
B07B7/01,1,0.0001,0,是,是,是
G06V10/40,1,0.0001,0,是,是,是
B02C1/00,1,0.0001,0,是,是,是
G21C17/032,1,0.0001,0,是,是,是
F16K5/06,1,0.0001,0,是,是,是
H04W28/06,1,0.0001,0,是,是,是
A61K36/9068,1,0.0001,0,是,是,是
H04W12/041,1,0.0001,0,是,是,是
F16L9/133,1,0.0001,0,是,是,是
A61F5/443,1,0.0001,0,是,是,是
C01D15/08,1,0.0001,0,是,是,是
B65B11/04,1,0.0001,0,是,是,是
H02K3/52,1,0.0001,0,是,是,是
B41M5/03,1,0.0001,0,是,是,是
F24D11/02,1,0.0001,0,是,是,是
H04L43/0817,1,0.0001,0,是,是,是
B21K25/00,1,0.0001,0,是,是,是
F24F11/32,1,0.0001,0,是,是,是
B29C67/20,1,0.0001,0,是,是,是
H04L69/00,1,0.0001,0,是,是,是
C22C21/02,1,0.0001,0,是,是,是
C02F11/10,1,0.0001,0,是,是,是
D01D5/096,1,0.0001,0,是,是,是
A01N65/32,1,0.0001,0,是,是,是
C12N5/09,1,0.0001,0,是,是,是
B22F12/50,1,0.0001,0,是,是,是
B29C48/025,1,0.0001,0,是,是,是
F16H57/022,1,0.0001,0,是,是,是
H04W24/06,1,0.0001,0,是,是,是
B62D55/088,1,0.0001,0,是,是,是
B65H16/02,1,0.0001,0,是,是,是
G01N29/11,1,0.0001,0,是,是,是
H01Q1/22,1,0.0001,0,是,是,是
B60L58/12,1,0.0001,0,是,是,是
F04B39/12,1,0.0001,0,是,是,是
A01N43/16,1,0.0001,0,是,是,是
H01M8/0286,1,0.0001,0,是,是,是
B01D33/80,1,0.0001,0,是,是,是
F27D25/00,1,0.0001,0,是,是,是
C08L51/04,1,0.0001,0,是,是,是
B60Q1/52,1,0.0001,0,是,是,是
B42F9/00,1,0.0001,0,是,是,是
A21D13/06,1,0.0001,0,是,是,是
B41J25/24,1,0.0001,0,是,是,是
C03C8/20,1,0.0001,0,是,是,是
F26B5/04,1,0.0001,0,是,是,是
G01N31/16,1,0.0001,0,是,是,是
G01F23/14,1,0.0001,0,是,是,是
H04L67/51,1,0.0001,0,是,是,是
D04C3/48,1,0.0001,0,是,是,是
G01B3/08,1,0.0001,0,是,是,是
A01G22/35,1,0.0001,0,是,是,是
A47C27/04,1,0.0001,0,是,是,是
C07C69/96,1,0.0001,0,是,是,是
B65B3/08,1,0.0001,0,是,是,是
G06K7/14,1,0.0001,0,是,是,是
E04H15/54,1,0.0001,0,是,是,是
A61M5/158,1,0.0001,0,是,是,是
B65B11/02,1,0.0001,0,是,是,是
H01L51/52,1,0.0001,0,是,是,是
H01F27/24,1,0.0001,0,是,是,是
F24C13/00,1,0.0001,0,是,是,是
A62C27/00,1,0.0001,0,是,是,是
B65D85/62,1,0.0001,0,是,是,是
H01F38/20,1,0.0001,0,是,是,是
D21H23/24,1,0.0001,0,是,是,是
B28D1/24,1,0.0001,0,是,是,是
A47J31/44,1,0.0001,0,是,是,是
C07K14/50,1,0.0001,0,是,是,是
F26B23/06,1,0.0001,0,是,是,是
B01J23/78,1,0.0001,0,是,是,是
H04L69/16,1,0.0001,0,是,是,是
H01L27/15,1,0.0001,0,是,是,是
H02G15/08,1,0.0001,0,是,是,是
H02K1/18,1,0.0001,0,是,是,是
G06F8/35,1,0.0001,0,是,是,是
F03B13/18,1,0.0001,0,是,是,是
G01N29/14,1,0.0001,0,是,是,是
G09B25/04,1,0.0001,0,是,是,是
C12N9/02,1,0.0001,0,是,是,是
B66C23/42,1,0.0001,0,是,是,是
B29B7/24,1,0.0001,0,是,是,是
H04L41/00,1,0.0001,0,是,是,是
B22D11/057,1,0.0001,0,是,是,是
A22C17/10,1,0.0001,0,是,是,是
H04L43/50,1,0.0001,0,是,是,是
B66C17/04,1,0.0001,0,是,是,是
C07K14/32,1,0.0001,0,是,是,是
G01P5/24,1,0.0001,0,是,是,是
E04G13/06,1,0.0001,0,是,是,是
G01N29/07,1,0.0001,0,是,是,是
D06B3/24,1,0.0001,0,是,是,是
F25D3/10,1,0.0001,0,是,是,是
B61F5/06,1,0.0001,0,是,是,是
C03C8/00,1,0.0001,0,是,是,是
G01F15/04,1,0.0001,0,是,是,是
H05B3/34,1,0.0001,0,是,是,是
H02J4/00,1,0.0001,0,是,是,是
A61F5/05,1,0.0001,0,是,是,是
G16H40/63,1,0.0001,0,是,是,是
B28C7/14,1,0.0001,0,是,是,是
E01D18/00,1,0.0001,0,是,是,是
F24F6/18,1,0.0001,0,是,是,是
D06F81/04,1,0.0001,0,是,是,是
A23G1/44,1,0.0001,0,是,是,是
B22C1/22,1,0.0001,0,是,是,是
A63G21/18,1,0.0001,0,是,是,是
A45B25/02,1,0.0001,0,是,是,是
B08B9/34,1,0.0001,0,是,是,是
A23J3/22,1,0.0001,0,是,是,是
G01B11/275,1,0.0001,0,是,是,是
B65G57/30,1,0.0001,0,是,是,是
H02B1/36,1,0.0001,0,是,是,是
C12N15/877,1,0.0001,0,是,是,是
F16H57/04,1,0.0001,0,是,是,是
B02C13/18,1,0.0001,0,是,是,是
F28F9/02,1,0.0001,0,是,是,是
E05B79/16,1,0.0001,0,是,是,是
C07H1/06,1,0.0001,0,是,是,是
B65G57/03,1,0.0001,0,是,是,是
B01D50/40,1,0.0001,0,是,是,是
B66F9/075,1,0.0001,0,是,是,是
G01N29/06,1,0.0001,0,是,是,是
C22C14/00,1,0.0001,0,是,是,是
A61C17/02,1,0.0001,0,是,是,是
C08L67/00,1,0.0001,0,是,是,是
C09J167/00,1,0.0001,0,是,是,是
B01D39/02,1,0.0001,0,是,是,是
C04B35/043,1,0.0001,0,是,是,是
B28B11/00,1,0.0001,0,是,是,是
C01B15/023,1,0.0001,0,是,是,是
G09F13/04,1,0.0001,0,是,是,是
B62B3/06,1,0.0001,0,是,是,是
C22B7/00,1,0.0001,0,是,是,是
C23C14/34,1,0.0001,0,是,是,是
B65H69/02,1,0.0001,0,是,是,是
F15B21/00,1,0.0001,0,是,是,是
A24B15/18,1,0.0001,0,是,是,是
B22D19/02,1,0.0001,0,是,是,是
F03B3/12,1,0.0001,0,是,是,是
E04G21/12,1,0.0001,0,是,是,是
B22F1/102,1,0.0001,0,是,是,是
B60L5/04,1,0.0001,0,是,是,是
A61F7/02,1,0.0001,0,是,是,是
C07D265/06,1,0.0001,0,是,是,是
G02B6/293,1,0.0001,0,是,是,是
B05B12/36,1,0.0001,0,是,是,是
C23C16/50,1,0.0001,0,是,是,是
C12N15/867,1,0.0001,0,是,是,是
E21F15/00,1,0.0001,0,是,是,是
C01B13/02,1,0.0001,0,是,是,是
A01K69/00,1,0.0001,0,是,是,是
F24H3/02,1,0.0001,0,是,是,是
H05B45/375,1,0.0001,0,是,是,是
G01M13/021,1,0.0001,0,是,是,是
A46D1/04,1,0.0001,0,是,是,是
B31B70/64,1,0.0001,0,是,是,是
H04L41/142,1,0.0001,0,是,是,是
G01N33/569,1,0.0001,0,是,是,是
E01D19/04,1,0.0001,0,是,是,是
B60P3/07,1,0.0001,0,是,是,是
B65G1/137,1,0.0001,0,是,是,是
C12H1/07,1,0.0001,0,是,是,是
G01N21/359,1,0.0001,0,是,是,是
C07C21/06,1,0.0001,0,是,是,是
B01J47/02,1,0.0001,0,是,是,是
F16K1/38,1,0.0001,0,是,是,是
G06T7/521,1,0.0001,0,是,是,是
H04W4/80,1,0.0001,0,是,是,是
D05B35/02,1,0.0001,0,是,是,是
B01F23/40,1,0.0001,0,是,是,是
H01L31/20,1,0.0001,0,是,是,是
E06B7/28,1,0.0001,0,是,是,是
C12Q1/686,1,0.0001,0,是,是,是
C12P13/00,1,0.0001,0,是,是,是
E04C5/06,1,0.0001,0,是,是,是
B60W50/00,1,0.0001,0,是,是,是
A61K9/36,1,0.0001,0,是,是,是
A01G9/28,1,0.0001,0,是,是,是
C07H17/08,1,0.0001,0,是,是,是
G01B11/14,1,0.0001,0,是,是,是
B41M1/12,1,0.0001,0,是,是,是
H02M9/04,1,0.0001,0,是,是,是
G06F8/36,1,0.0001,0,是,是,是
C04B35/103,1,0.0001,0,是,是,是
A42B3/30,1,0.0001,0,是,是,是
A61K9/14,1,0.0001,0,是,是,是
H02J9/04,1,0.0001,0,是,是,是
C21D1/667,1,0.0001,0,是,是,是
A01N51/00,1,0.0001,0,是,是,是
G08G1/09,1,0.0001,0,是,是,是
A23L3/36,1,0.0001,0,是,是,是
C10M169/04,1,0.0001,0,是,是,是
F26B3/04,1,0.0001,0,是,是,是
E02B8/06,1,0.0001,0,是,是,是
A22C7/00,1,0.0001,0,是,是,是
E06B5/11,1,0.0001,0,是,是,是
E03B5/04,1,0.0001,0,是,是,是
A61K36/638,1,0.0001,0,是,是,是
B29C43/40,1,0.0001,0,是,是,是
B29C48/90,1,0.0001,0,是,是,是
B26D7/08,1,0.0001,0,是,是,是
A23C21/06,1,0.0001,0,是,是,是
B05D3/12,1,0.0001,0,是,是,是
C09K5/10,1,0.0001,0,是,是,是
A23J1/14,1,0.0001,0,是,是,是
E21B43/08,1,0.0001,0,是,是,是
H01M4/38,1,0.0001,0,是,是,是
B05B12/12,1,0.0001,0,是,是,是
A01K31/18,1,0.0001,0,是,是,是
C08G18/64,1,0.0001,0,是,是,是
A61F13/15,1,0.0001,0,是,是,是
E04G13/02,1,0.0001,0,是,是,是
H01L33/22,1,0.0001,0,是,是,是
G07G1/12,1,0.0001,0,是,是,是
F25D1/00,1,0.0001,0,是,是,是
B22F9/04,1,0.0001,0,是,是,是
G01W1/04,1,0.0001,0,是,是,是
B61L27/30,1,0.0001,0,是,是,是
F17C9/02,1,0.0001,0,是,是,是
G01B21/22,1,0.0001,0,是,是,是
F16K1/22,1,0.0001,0,是,是,是
C01B32/39,1,0.0001,0,是,是,是
C07F9/146,1,0.0001,0,是,是,是
B22F12/60,1,0.0001,0,是,是,是
A41D13/005,1,0.0001,0,是,是,是
F16H57/025,1,0.0001,0,是,是,是
H04N19/115,1,0.0001,0,是,是,是
E05G1/10,1,0.0001,0,是,是,是
A23L27/30,1,0.0001,0,是,是,是
G01S19/44,1,0.0001,0,是,是,是
C21D11/00,1,0.0001,0,是,是,是
B60H3/00,1,0.0001,0,是,是,是
B65D81/20,1,0.0001,0,是,是,是
H04B10/071,1,0.0001,0,是,是,是
B65G23/44,1,0.0001,0,是,是,是
C08G18/12,1,0.0001,0,是,是,是
C08F214/06,1,0.0001,0,是,是,是
E01B19/00,1,0.0001,0,是,是,是
B65H54/40,1,0.0001,0,是,是,是
E04B1/98,1,0.0001,0,是,是,是
B21D11/06,1,0.0001,0,是,是,是
C04B18/14,1,0.0001,0,是,是,是
B26D1/00,1,0.0001,0,是,是,是
G08B25/10,1,0.0001,0,是,是,是
B27B21/00,1,0.0001,0,是,是,是
G06Q20/28,1,0.0001,0,是,是,是
F21K9/23,1,0.0001,0,是,是,是
B31F1/20,1,0.0001,0,是,是,是
H02K5/10,1,0.0001,0,是,是,是
G01N9/02,1,0.0001,0,是,是,是
H01F41/02,1,0.0001,0,是,是,是
F24H9/1836,1,0.0001,0,是,是,是
B21D53/12,1,0.0001,0,是,是,是
G02B7/04,1,0.0001,0,是,是,是
A01F11/00,1,0.0001,0,是,是,是
B07B7/083,1,0.0001,0,是,是,是
B01F35/82,1,0.0001,0,是,是,是
B24B31/00,1,0.0001,0,是,是,是
G01B15/00,1,0.0001,0,是,是,是
A01K93/00,1,0.0001,0,是,是,是
H01H3/26,1,0.0001,0,是,是,是
A47F3/00,1,0.0001,0,是,是,是
B01D17/022,1,0.0001,0,是,是,是
C07J1/00,1,0.0001,0,是,是,是
B67B6/00,1,0.0001,0,是,是,是
E02D7/06,1,0.0001,0,是,是,是
C08G63/682,1,0.0001,0,是,是,是
G16C20/30,1,0.0001,0,是,是,是
B07B4/06,1,0.0001,0,是,是,是
C25C3/04,1,0.0001,0,是,是,是
C04B35/49,1,0.0001,0,是,是,是
B23B23/02,1,0.0001,0,是,是,是
B28B17/00,1,0.0001,0,是,是,是
B29C55/02,1,0.0001,0,是,是,是
B22F1/17,1,0.0001,0,是,是,是
A24F40/10,1,0.0001,0,是,是,是
H01H3/24,1,0.0001,0,是,是,是
B66F9/16,1,0.0001,0,是,是,是
H04W24/04,1,0.0001,0,是,是,是
H04N21/433,1,0.0001,0,是,是,是
H04W28/26,1,0.0001,0,是,是,是
B65B39/00,1,0.0001,0,是,是,是
C07D251/52,1,0.0001,0,是,是,是
F27D3/08,1,0.0001,0,是,是,是
A62B1/06,1,0.0001,0,是,是,是
H01H13/14,1,0.0001,0,是,是,是
B66F3/02,1,0.0001,0,是,是,是
E03B11/00,1,0.0001,0,是,是,是
F28B9/08,1,0.0001,0,是,是,是
H01M8/0668,1,0.0001,0,是,是,是
B08B3/14,1,0.0001,0,是,是,是
C02F11/00,1,0.0001,0,是,是,是
H01G11/48,1,0.0001,0,是,是,是
A61B5/321,1,0.0001,0,是,是,是
H01M50/509,1,0.0001,0,是,是,是
H01R13/58,1,0.0001,0,是,是,是
B61L27/00,1,0.0001,0,是,是,是
G06F16/75,1,0.0001,0,是,是,是
B65H75/24,1,0.0001,0,是,是,是
A61L2/22,1,0.0001,0,是,是,是
F16K15/06,1,0.0001,0,是,是,是
A23G3/02,1,0.0001,0,是,是,是
G08B21/12,1,0.0001,0,是,是,是
H01L33/54,1,0.0001,0,是,是,是
H01L31/02,1,0.0001,0,是,是,是
B65B27/10,1,0.0001,0,是,是,是
D06N3/14,1,0.0001,0,是,是,是
A23L19/12,1,0.0001,0,是,是,是
C25B15/021,1,0.0001,0,是,是,是
B05B15/00,1,0.0001,0,是,是,是
B29C48/13,1,0.0001,0,是,是,是
B66F7/22,1,0.0001,0,是,是,是
E01D24/00,1,0.0001,0,是,是,是
E02F5/28,1,0.0001,0,是,是,是
B60P1/00,1,0.0001,0,是,是,是
B29B13/02,1,0.0001,0,是,是,是
H04N5/76,1,0.0001,0,是,是,是
B65B5/10,1,0.0001,0,是,是,是
G01N21/59,1,0.0001,0,是,是,是
B25H7/04,1,0.0001,0,是,是,是
H04L25/02,1,0.0001,0,是,是,是
D02J13/00,1,0.0001,0,是,是,是
C11B1/10,1,0.0001,0,是,是,是
C06B25/28,1,0.0001,0,是,是,是
G06T7/194,1,0.0001,0,是,是,是
C03B27/00,1,0.0001,0,是,是,是
B23Q7/12,1,0.0001,0,是,是,是
B65B35/44,1,0.0001,0,是,是,是
C02F3/28,1,0.0001,0,是,是,是
B24B19/20,1,0.0001,0,是,是,是
A61C19/02,1,0.0001,0,是,是,是
B21C51/00,1,0.0001,0,是,是,是
B62D33/04,1,0.0001,0,是,是,是
H02M3/155,1,0.0001,0,是,是,是
A61B5/107,1,0.0001,0,是,是,是
A24B3/04,1,0.0001,0,是,是,是
B29D30/06,1,0.0001,0,是,是,是
G02B5/00,1,0.0001,0,是,是,是
G01N3/38,1,0.0001,0,是,是,是
A01B39/18,1,0.0001,0,是,是,是
B02B3/04,1,0.0001,0,是,是,是
B60K17/28,1,0.0001,0,是,是,是
G08B25/08,1,0.0001,0,是,是,是
E21B43/16,1,0.0001,0,是,是,是
B24B7/22,1,0.0001,0,是,是,是
E04G21/14,1,0.0001,0,是,是,是
D06P3/54,1,0.0001,0,是,是,是
B02C23/08,1,0.0001,0,是,是,是
H02K15/04,1,0.0001,0,是,是,是
C07K14/435,1,0.0001,0,是,是,是
H01L27/085,1,0.0001,0,是,是,是
H02B1/16,1,0.0001,0,是,是,是
G01S13/89,1,0.0001,0,是,是,是
E04F17/04,1,0.0001,0,是,是,是
G06F21/88,1,0.0001,0,是,是,是
H04L12/40,1,0.0001,0,是,是,是
B67D7/78,1,0.0001,0,是,是,是
B31B70/26,1,0.0001,0,是,是,是
A47L11/40,1,0.0001,0,是,是,是
G01N1/20,1,0.0001,0,是,是,是
B60K17/16,1,0.0001,0,是,是,是
A01M29/18,1,0.0001,0,是,是,是
H02M1/44,1,0.0001,0,是,是,是
G06F16/55,1,0.0001,0,是,是,是
H02H9/02,1,0.0001,0,是,是,是
G01S7/40,1,0.0001,0,是,是,是
G01S19/32,1,0.0001,0,是,是,是
B02C18/02,1,0.0001,0,是,是,是
H01M4/22,1,0.0001,0,是,是,是
G01B17/02,1,0.0001,0,是,是,是
H02J3/08,1,0.0001,0,是,是,是
